node_id,edges
7634,"[(7634, 1111), (7634, 3698), (7634, 4454), (7634, 4634), (7634, 4905), (7634, 8580)]"
7635,"[(7635, 2584), (7635, 2989), (7635, 5013), (7635, 7087), (7635, 7232), (7635, 9706)]"
7636,"[(7636, 1935), (7636, 2131), (7636, 6637), (7636, 8142), (7636, 8386), (7636, 9977)]"
7637,"[(7637, 739), (7637, 1972), (7637, 2594), (7637, 8868)]"
7638,"[(7638, 3735), (7638, 4741), (7638, 7039), (7638, 7572), (7638, 8861)]"
7639,"[(7639, 4484), (7639, 5781), (7639, 6096), (7639, 6179), (7639, 6900), (7639, 9225), (7639, 9375)]"
7640,"[(7640, 735), (7640, 2399), (7640, 2827), (7640, 3294), (7640, 4702), (7640, 6447), (7640, 7283)]"
7641,"[(7641, 419), (7641, 2014), (7641, 2223), (7641, 3853), (7641, 6626), (7641, 8193)]"
7642,"[(7642, 5108), (7642, 8238)]"
7643,"[(7643, 911), (7643, 1248), (7643, 1479), (7643, 2217), (7643, 4511), (7643, 5477), (7643, 6083), (7643, 7629)]"
7644,"[(7644, 480), (7644, 618), (7644, 3223), (7644, 3630), (7644, 5154), (7644, 5342), (7644, 8241), (7644, 8562)]"
7645,"[(7645, 1240), (7645, 7045), (7645, 7203), (7645, 7845), (7645, 8716)]"
7646,"[(7646, 1282), (7646, 1695), (7646, 4443), (7646, 9002), (7646, 9072)]"
7647,"[(7647, 1703), (7647, 1831), (7647, 3452), (7647, 4382), (7647, 6514), (7647, 9713)]"
7648,"[(7648, 1894), (7648, 2383), (7648, 2716), (7648, 6796)]"
7649,"[(7649, 881), (7649, 2146), (7649, 4268), (7649, 4824), (7649, 7594)]"
7650,"[(7650, 4527), (7650, 8647)]"
7651,"[(7651, 2445), (7651, 4299), (7651, 4480), (7651, 6749)]"
7652,"[(7652, 2293), (7652, 9234)]"
7653,"[(7653, 35), (7653, 1786), (7653, 7702), (7653, 9174)]"
7654,"[(7654, 505), (7654, 6778), (7654, 7362), (7654, 9010)]"
7655,"[(7655, 1737), (7655, 3931), (7655, 5816), (7655, 9498)]"
7656,"[(7656, 1477), (7656, 6546), (7656, 7732)]"
7657,"[(7657, 3012), (7657, 5618), (7657, 6170), (7657, 8860)]"
7658,"[(7658, 2548), (7658, 5471), (7658, 8898), (7658, 9163)]"
7659,"[(7659, 876), (7659, 1833), (7659, 6721), (7659, 7706)]"
7660,"[(7660, 2139), (7660, 7072), (7660, 7980), (7660, 8620), (7660, 9092)]"
7661,"[(7661, 3126), (7661, 3684), (7661, 4524), (7661, 9156)]"
7662,[]
7663,"[(7663, 871), (7663, 1617), (7663, 2304), (7663, 2378), (7663, 3927), (7663, 6513), (7663, 8520)]"
7664,"[(7664, 1036), (7664, 2433), (7664, 8624)]"
7665,"[(7665, 3261), (7665, 3676), (7665, 6971), (7665, 7586), (7665, 8741), (7665, 9879)]"
7666,"[(7666, 400), (7666, 484), (7666, 514), (7666, 1106), (7666, 2191)]"
7667,"[(7667, 959), (7667, 4206), (7667, 6649), (7667, 7362), (7667, 8029), (7667, 9404)]"
7668,"[(7668, 3826), (7668, 4061), (7668, 4460), (7668, 5954), (7668, 7791), (7668, 8040)]"
7669,"[(7669, 3063), (7669, 4415), (7669, 7445), (7669, 7586), (7669, 9007)]"
7670,"[(7670, 3195), (7670, 3661), (7670, 8240)]"
7671,"[(7671, 654), (7671, 2872), (7671, 3726), (7671, 5653), (7671, 6459), (7671, 9758)]"
7672,"[(7672, 93), (7672, 168), (7672, 359), (7672, 2651), (7672, 4642), (7672, 6160), (7672, 7420), (7672, 8965)]"
7673,"[(7673, 392), (7673, 3150), (7673, 7688)]"
7674,"[(7674, 1689), (7674, 3894), (7674, 5452), (7674, 6233), (7674, 8109)]"
7675,"[(7675, 2639), (7675, 3864), (7675, 4298), (7675, 5100), (7675, 6205), (7675, 6678), (7675, 7018)]"
7676,"[(7676, 2303), (7676, 4695), (7676, 9520)]"
7677,"[(7677, 4670), (7677, 5694), (7677, 6171), (7677, 7424), (7677, 7794), (7677, 9025), (7677, 9895)]"
7678,"[(7678, 194), (7678, 389), (7678, 872), (7678, 2006), (7678, 4906), (7678, 8280), (7678, 8750)]"
7679,"[(7679, 1478), (7679, 3773), (7679, 5780), (7679, 9787)]"
7680,"[(7680, 728), (7680, 5159), (7680, 6276), (7680, 9156)]"
7681,"[(7681, 541), (7681, 3376), (7681, 4410), (7681, 4496), (7681, 8163), (7681, 8662), (7681, 9371), (7681, 9643)]"
7682,"[(7682, 1064), (7682, 3922), (7682, 4557), (7682, 5594), (7682, 6141), (7682, 6180), (7682, 7795), (7682, 9334)]"
7683,"[(7683, 4592), (7683, 9306)]"
7684,"[(7684, 3232), (7684, 4015), (7684, 5422), (7684, 7776)]"
7685,"[(7685, 2677), (7685, 3079), (7685, 3143), (7685, 3366), (7685, 5320), (7685, 5507), (7685, 6398), (7685, 8346), (7685, 9364)]"
7686,"[(7686, 788), (7686, 881), (7686, 1875), (7686, 6521), (7686, 7394), (7686, 8126), (7686, 9525)]"
7687,"[(7687, 1721), (7687, 3339), (7687, 3957), (7687, 5205), (7687, 7066), (7687, 9996)]"
7688,"[(7688, 2218), (7688, 2891), (7688, 3258), (7688, 4031), (7688, 6297), (7688, 7673)]"
7689,"[(7689, 1817), (7689, 2320), (7689, 2451), (7689, 3139), (7689, 6632), (7689, 6829)]"
7690,"[(7690, 1960), (7690, 2484), (7690, 2750)]"
7691,"[(7691, 41), (7691, 138), (7691, 3320), (7691, 5743), (7691, 6061), (7691, 6700), (7691, 8597), (7691, 9668)]"
7692,"[(7692, 203), (7692, 2157), (7692, 5184), (7692, 5696), (7692, 6125), (7692, 6663), (7692, 9448)]"
7693,"[(7693, 674), (7693, 1428), (7693, 2531), (7693, 5859)]"
7694,"[(7694, 1151), (7694, 2238), (7694, 3705)]"
7695,"[(7695, 65), (7695, 4866), (7695, 6840), (7695, 6971), (7695, 9847)]"
7696,"[(7696, 604), (7696, 2254), (7696, 2859), (7696, 3365), (7696, 8236)]"
7697,"[(7697, 903), (7697, 977), (7697, 4188), (7697, 9932)]"
7698,"[(7698, 1961), (7698, 3662), (7698, 5036), (7698, 5149), (7698, 7135), (7698, 7820), (7698, 7825), (7698, 8284)]"
7699,"[(7699, 594), (7699, 655), (7699, 1752), (7699, 3528), (7699, 3694), (7699, 5403), (7699, 6719), (7699, 8412)]"
7700,"[(7700, 2803), (7700, 3153), (7700, 4227)]"
7701,"[(7701, 4813), (7701, 9406), (7701, 9970)]"
7702,"[(7702, 6708), (7702, 6862), (7702, 7653), (7702, 9098)]"
7703,"[(7703, 92), (7703, 1201), (7703, 2573), (7703, 3100), (7703, 3169), (7703, 5736), (7703, 7084), (7703, 7498)]"
7704,"[(7704, 2801), (7704, 2854), (7704, 3075), (7704, 3718), (7704, 5549), (7704, 5658), (7704, 5702), (7704, 8451), (7704, 9307)]"
7705,"[(7705, 349), (7705, 920), (7705, 2197), (7705, 3096), (7705, 3958), (7705, 7891)]"
7706,"[(7706, 1405), (7706, 2700), (7706, 4357), (7706, 7659)]"
7707,"[(7707, 4319), (7707, 4801), (7707, 8488)]"
7708,"[(7708, 1577), (7708, 2358), (7708, 2629), (7708, 3186), (7708, 6399), (7708, 7017), (7708, 9648), (7708, 9949)]"
7709,"[(7709, 74), (7709, 3631)]"
7710,"[(7710, 4127), (7710, 4271), (7710, 5473), (7710, 8294), (7710, 8522), (7710, 8840)]"
7711,"[(7711, 2329)]"
7712,"[(7712, 369), (7712, 1653), (7712, 2370), (7712, 3835), (7712, 5214), (7712, 6250)]"
7713,"[(7713, 1539), (7713, 3292), (7713, 8645)]"
7714,"[(7714, 3258), (7714, 3996), (7714, 4913), (7714, 7008)]"
7715,"[(7715, 2951), (7715, 3063), (7715, 3880), (7715, 6025), (7715, 7868), (7715, 9810)]"
7716,"[(7716, 554), (7716, 3324), (7716, 9140)]"
7717,"[(7717, 1124), (7717, 1373), (7717, 2657), (7717, 5622), (7717, 8052), (7717, 8763)]"
7718,"[(7718, 179), (7718, 667), (7718, 1605), (7718, 2296), (7718, 2470), (7718, 3591), (7718, 4182), (7718, 5786)]"
7719,"[(7719, 4062), (7719, 6585), (7719, 8694)]"
7720,"[(7720, 2140), (7720, 3026), (7720, 9887)]"
7721,"[(7721, 333), (7721, 2419), (7721, 7310), (7721, 8078), (7721, 8513)]"
7722,"[(7722, 1075), (7722, 1910), (7722, 2251), (7722, 5639), (7722, 5799)]"
7723,[]
7724,"[(7724, 1250), (7724, 1983), (7724, 3477), (7724, 5554), (7724, 9017)]"
7725,"[(7725, 2489), (7725, 6101), (7725, 6528), (7725, 6558), (7725, 7406)]"
7726,"[(7726, 61), (7726, 985), (7726, 1401), (7726, 5313), (7726, 6127), (7726, 6488), (7726, 6857), (7726, 8404), (7726, 9263)]"
7727,"[(7727, 1298), (7727, 1433), (7727, 2361), (7727, 4276), (7727, 5301)]"
7728,"[(7728, 8836), (7728, 8839)]"
7729,"[(7729, 1128), (7729, 3943), (7729, 5277), (7729, 6457), (7729, 7337), (7729, 9341)]"
7730,"[(7730, 538), (7730, 3409), (7730, 5852), (7730, 8017), (7730, 9224)]"
7731,"[(7731, 1163), (7731, 1644), (7731, 3186), (7731, 3604)]"
7732,"[(7732, 1159), (7732, 3153), (7732, 6122), (7732, 6464), (7732, 7656), (7732, 9934)]"
7733,"[(7733, 1228), (7733, 1801), (7733, 1968), (7733, 2881), (7733, 3528), (7733, 3706), (7733, 6194), (7733, 6996)]"
7734,"[(7734, 3687), (7734, 6919)]"
7735,"[(7735, 261), (7735, 2609), (7735, 3381), (7735, 4993), (7735, 5790)]"
7736,"[(7736, 977), (7736, 1170), (7736, 6228)]"
7737,"[(7737, 827), (7737, 995), (7737, 1553), (7737, 7543)]"
7738,"[(7738, 310), (7738, 1210), (7738, 1279), (7738, 1619), (7738, 2617), (7738, 2634), (7738, 8624)]"
7739,"[(7739, 3325), (7739, 4134), (7739, 5150), (7739, 6721), (7739, 8404)]"
7740,"[(7740, 1085), (7740, 1407), (7740, 5236), (7740, 6654), (7740, 8089), (7740, 8459)]"
7741,"[(7741, 443), (7741, 739), (7741, 1430), (7741, 3236), (7741, 3443), (7741, 3845), (7741, 4238), (7741, 8715)]"
7742,"[(7742, 3864), (7742, 5604)]"
7743,"[(7743, 1028), (7743, 1636), (7743, 2037), (7743, 2771), (7743, 6971), (7743, 8736)]"
7744,"[(7744, 29), (7744, 2559), (7744, 3685), (7744, 4215), (7744, 4347), (7744, 6019), (7744, 6365)]"
7745,"[(7745, 5484), (7745, 8690)]"
7746,"[(7746, 1410), (7746, 7445), (7746, 7474), (7746, 7907)]"
7747,"[(7747, 1763), (7747, 2519), (7747, 3140), (7747, 9501), (7747, 9651), (7747, 9986)]"
7748,"[(7748, 4499), (7748, 7247)]"
7749,"[(7749, 1082), (7749, 4785), (7749, 7392), (7749, 8481), (7749, 9043), (7749, 9114)]"
7750,"[(7750, 3293), (7750, 5189), (7750, 6877), (7750, 7259)]"
7751,"[(7751, 2936), (7751, 3674), (7751, 5269), (7751, 7249), (7751, 8842)]"
7752,"[(7752, 2815), (7752, 3514), (7752, 8700), (7752, 8854)]"
7753,"[(7753, 1443), (7753, 2147), (7753, 5974), (7753, 6602), (7753, 8376)]"
7754,"[(7754, 4802), (7754, 5698), (7754, 7821)]"
7755,"[(7755, 614), (7755, 846), (7755, 4142), (7755, 7879), (7755, 8673)]"
7756,"[(7756, 1698), (7756, 3227), (7756, 3806), (7756, 3845), (7756, 4780), (7756, 5325), (7756, 6543)]"
7757,"[(7757, 809), (7757, 2948), (7757, 8502), (7757, 9490), (7757, 9623)]"
7758,"[(7758, 459), (7758, 2843), (7758, 6915), (7758, 7859), (7758, 9044)]"
7759,"[(7759, 751), (7759, 3303)]"
7760,"[(7760, 442), (7760, 1523), (7760, 1999), (7760, 3738), (7760, 3772), (7760, 6396)]"
7761,"[(7761, 2007), (7761, 4430), (7761, 6947), (7761, 8521)]"
7762,"[(7762, 482), (7762, 647), (7762, 3218), (7762, 7235), (7762, 9709), (7762, 9739)]"
7763,"[(7763, 663), (7763, 1461), (7763, 1558), (7763, 3134), (7763, 3633), (7763, 3784), (7763, 6427), (7763, 7343), (7763, 8882)]"
7764,"[(7764, 568), (7764, 695), (7764, 728), (7764, 2383), (7764, 4525), (7764, 8465)]"
7765,"[(7765, 789), (7765, 2950), (7765, 3337), (7765, 4104), (7765, 6676), (7765, 8640)]"
7766,"[(7766, 1069), (7766, 2621), (7766, 2755), (7766, 2769), (7766, 2986), (7766, 8916), (7766, 9151)]"
7767,"[(7767, 588), (7767, 2503), (7767, 4954)]"
7768,"[(7768, 969)]"
7769,"[(7769, 1818), (7769, 2091), (7769, 3436), (7769, 7119), (7769, 7490)]"
7770,"[(7770, 102), (7770, 2122), (7770, 3142), (7770, 4366), (7770, 5879), (7770, 9952)]"
7771,"[(7771, 9), (7771, 859), (7771, 4650), (7771, 8685)]"
7772,"[(7772, 659), (7772, 2731), (7772, 5374)]"
7773,"[(7773, 717), (7773, 9543)]"
7774,"[(7774, 743), (7774, 910), (7774, 2203), (7774, 3460), (7774, 5498), (7774, 6060), (7774, 8621), (7774, 9164)]"
7775,"[(7775, 7914), (7775, 8183), (7775, 9498)]"
7776,"[(7776, 2801), (7776, 7684), (7776, 7801), (7776, 8306), (7776, 9771)]"
7777,"[(7777, 158), (7777, 1538), (7777, 2382), (7777, 4307), (7777, 5636), (7777, 6486), (7777, 9894)]"
7778,"[(7778, 285), (7778, 1981), (7778, 4657), (7778, 8972)]"
7779,"[(7779, 863), (7779, 4513), (7779, 6317), (7779, 7069), (7779, 7780), (7779, 8779)]"
7780,"[(7780, 75), (7780, 2667), (7780, 3584), (7780, 7019), (7780, 7779), (7780, 9100)]"
7781,"[(7781, 729), (7781, 4324), (7781, 5711), (7781, 6021)]"
7782,"[(7782, 3515), (7782, 8878)]"
7783,"[(7783, 1559), (7783, 2741), (7783, 2745), (7783, 3506), (7783, 5582), (7783, 7973), (7783, 8020), (7783, 8188), (7783, 9269)]"
7784,"[(7784, 1714), (7784, 5671), (7784, 8233), (7784, 9010)]"
7785,"[(7785, 3039), (7785, 4733), (7785, 6319), (7785, 8952)]"
7786,"[(7786, 782), (7786, 2290), (7786, 5530), (7786, 7000), (7786, 7549), (7786, 8946)]"
7787,"[(7787, 1679), (7787, 2321), (7787, 3380), (7787, 4425), (7787, 5679), (7787, 7916), (7787, 9620)]"
7788,"[(7788, 1503), (7788, 3038), (7788, 4184), (7788, 4435), (7788, 6564)]"
7789,"[(7789, 1562), (7789, 2397), (7789, 4407), (7789, 9560)]"
7790,"[(7790, 4165), (7790, 4287), (7790, 5224), (7790, 6060), (7790, 6860), (7790, 8298)]"
7791,"[(7791, 1047), (7791, 1844), (7791, 2006), (7791, 5387), (7791, 7668), (7791, 7869), (7791, 9526)]"
7792,"[(7792, 5048), (7792, 8778)]"
7793,"[(7793, 820), (7793, 1522), (7793, 4207), (7793, 4637), (7793, 4929), (7793, 5211), (7793, 7116), (7793, 8246), (7793, 8757)]"
7794,"[(7794, 1809), (7794, 2688), (7794, 3024), (7794, 7218), (7794, 7677)]"
7795,"[(7795, 2432), (7795, 3148), (7795, 3285), (7795, 4485), (7795, 6254), (7795, 7682)]"
7796,"[(7796, 27), (7796, 1579), (7796, 3083), (7796, 6647), (7796, 6786), (7796, 7418)]"
7797,"[(7797, 759), (7797, 7827)]"
7798,"[(7798, 2426), (7798, 2542), (7798, 3119), (7798, 4756), (7798, 5273), (7798, 5315), (7798, 5348), (7798, 6490), (7798, 8435), (7798, 9057)]"
7799,"[(7799, 549), (7799, 1800), (7799, 1921), (7799, 3781), (7799, 8906), (7799, 9839), (7799, 9873)]"
7800,"[(7800, 1527), (7800, 2197), (7800, 4328), (7800, 4938), (7800, 6802)]"
7801,"[(7801, 178), (7801, 235), (7801, 2807), (7801, 4073), (7801, 7776), (7801, 7997)]"
7802,"[(7802, 2629), (7802, 7334)]"
7803,"[(7803, 6623), (7803, 8241)]"
7804,"[(7804, 578), (7804, 1188), (7804, 5649), (7804, 8700)]"
7805,"[(7805, 448), (7805, 2296), (7805, 3792), (7805, 4598), (7805, 6905), (7805, 7036), (7805, 9436)]"
7806,"[(7806, 823), (7806, 2088), (7806, 5332), (7806, 5584), (7806, 5621), (7806, 6097), (7806, 7362), (7806, 8595), (7806, 9144), (7806, 9222)]"
7807,"[(7807, 836), (7807, 1374), (7807, 1408), (7807, 2508), (7807, 3445), (7807, 5308), (7807, 7387), (7807, 8602)]"
7808,"[(7808, 3860), (7808, 4694), (7808, 5697), (7808, 9889)]"
7809,"[(7809, 904), (7809, 5372), (7809, 9905)]"
7810,"[(7810, 1129), (7810, 3463), (7810, 5072), (7810, 5749), (7810, 7989)]"
7811,"[(7811, 2723), (7811, 4356), (7811, 4744), (7811, 4762), (7811, 6217), (7811, 6799)]"
7812,"[(7812, 2948), (7812, 4958), (7812, 8901), (7812, 8982)]"
7813,"[(7813, 167), (7813, 891), (7813, 1237), (7813, 1282), (7813, 1481), (7813, 7084)]"
7814,"[(7814, 39), (7814, 1382), (7814, 5672), (7814, 6117), (7814, 7491), (7814, 9367)]"
7815,"[(7815, 2816), (7815, 3556), (7815, 5013), (7815, 5903), (7815, 7865)]"
7816,"[(7816, 2504), (7816, 3786), (7816, 8287), (7816, 9782)]"
7817,"[(7817, 908), (7817, 2291), (7817, 2299), (7817, 5678), (7817, 6074), (7817, 7903), (7817, 9846)]"
7818,"[(7818, 828), (7818, 1480), (7818, 2253), (7818, 4288), (7818, 4671), (7818, 8909), (7818, 9791)]"
7819,"[(7819, 694), (7819, 2362), (7819, 2580), (7819, 3253), (7819, 4847), (7819, 7150)]"
7820,"[(7820, 630), (7820, 827), (7820, 918), (7820, 2502), (7820, 7698), (7820, 8565)]"
7821,"[(7821, 3475), (7821, 4225), (7821, 4740), (7821, 6866), (7821, 7754), (7821, 7915), (7821, 9820)]"
7822,"[(7822, 25), (7822, 49), (7822, 838), (7822, 1638), (7822, 4267), (7822, 4308), (7822, 4477), (7822, 8697), (7822, 8810)]"
7823,"[(7823, 4698), (7823, 5022), (7823, 5708), (7823, 6125), (7823, 7517), (7823, 9003)]"
7824,"[(7824, 2142), (7824, 2295), (7824, 4843)]"
7825,"[(7825, 588), (7825, 684), (7825, 2134), (7825, 5519), (7825, 6711), (7825, 7698), (7825, 8851), (7825, 8881)]"
7826,"[(7826, 847), (7826, 6357), (7826, 8205), (7826, 9146)]"
7827,"[(7827, 661), (7827, 3675), (7827, 4021), (7827, 4345), (7827, 6991), (7827, 7797)]"
7828,"[(7828, 2657), (7828, 4826), (7828, 8749), (7828, 9859)]"
7829,"[(7829, 5869), (7829, 8783), (7829, 9522)]"
7830,"[(7830, 2342), (7830, 2917), (7830, 3382), (7830, 4908)]"
7831,"[(7831, 3033), (7831, 3378), (7831, 3726), (7831, 4857), (7831, 6241)]"
7832,"[(7832, 2408), (7832, 3169), (7832, 3430), (7832, 6130), (7832, 7280), (7832, 8668)]"
7833,"[(7833, 294), (7833, 1226), (7833, 4839), (7833, 5322), (7833, 6230)]"
7834,"[(7834, 1610), (7834, 2773), (7834, 3535), (7834, 4552), (7834, 4751), (7834, 8044), (7834, 8984)]"
7835,"[(7835, 1484), (7835, 1908), (7835, 5773)]"
7836,"[(7836, 472), (7836, 1267)]"
7837,"[(7837, 1926), (7837, 3741), (7837, 8334), (7837, 9393)]"
7838,"[(7838, 311), (7838, 1874), (7838, 4088), (7838, 4784)]"
7839,"[(7839, 732), (7839, 1257), (7839, 3473), (7839, 5112), (7839, 6956)]"
7840,"[(7840, 256), (7840, 1907), (7840, 3183), (7840, 4437), (7840, 6591), (7840, 6643), (7840, 7473), (7840, 7946), (7840, 8346)]"
7841,"[(7841, 2354), (7841, 3170), (7841, 8004)]"
7842,"[(7842, 2053), (7842, 3345), (7842, 4113), (7842, 6348), (7842, 8542)]"
7843,"[(7843, 2335), (7843, 2959), (7843, 4019), (7843, 6144)]"
7844,"[(7844, 4734), (7844, 7019), (7844, 8526), (7844, 8560), (7844, 8575)]"
7845,"[(7845, 2128), (7845, 3142), (7845, 4299), (7845, 5530), (7845, 5943), (7845, 6789), (7845, 6962), (7845, 7182), (7845, 7645), (7845, 7890), (7845, 9800)]"
7846,"[(7846, 675), (7846, 3563), (7846, 4397), (7846, 6872), (7846, 7432)]"
7847,"[(7847, 313), (7847, 2166), (7847, 6771), (7847, 6983)]"
7848,"[(7848, 253), (7848, 5213), (7848, 5661), (7848, 7914), (7848, 9580)]"
7849,"[(7849, 2971), (7849, 4116), (7849, 6326), (7849, 7179)]"
7850,"[(7850, 1345), (7850, 4623), (7850, 6367), (7850, 7221), (7850, 9255), (7850, 9960)]"
7851,"[(7851, 528), (7851, 2406), (7851, 3576), (7851, 8000), (7851, 8648), (7851, 9375)]"
7852,"[(7852, 809), (7852, 3951), (7852, 5198), (7852, 5930), (7852, 7423), (7852, 8138), (7852, 9414), (7852, 9887)]"
7853,"[(7853, 287), (7853, 533), (7853, 1761), (7853, 6215), (7853, 6242), (7853, 9301), (7853, 9475)]"
7854,"[(7854, 3759), (7854, 6345), (7854, 6371), (7854, 7407), (7854, 8835), (7854, 9164), (7854, 9941)]"
7855,"[(7855, 1643), (7855, 2107), (7855, 5062), (7855, 7440), (7855, 8609)]"
7856,"[(7856, 132), (7856, 2569), (7856, 6380), (7856, 6609), (7856, 6691)]"
7857,"[(7857, 2067), (7857, 8773), (7857, 9337)]"
7858,"[(7858, 627), (7858, 1444), (7858, 1660), (7858, 2769), (7858, 6873), (7858, 8637), (7858, 8781)]"
7859,"[(7859, 433), (7859, 901), (7859, 6195), (7859, 7758), (7859, 8377)]"
7860,"[(7860, 1850), (7860, 5344)]"
7861,"[(7861, 4184), (7861, 6518), (7861, 8894)]"
7862,"[(7862, 604), (7862, 883), (7862, 2049), (7862, 3929), (7862, 7336), (7862, 9322)]"
7863,"[(7863, 1814), (7863, 5173), (7863, 7179), (7863, 9331), (7863, 9697)]"
7864,"[(7864, 2289), (7864, 2295), (7864, 4010), (7864, 4453), (7864, 5460), (7864, 8348), (7864, 9926)]"
7865,"[(7865, 279), (7865, 454), (7865, 2411), (7865, 3355), (7865, 3678), (7865, 5448), (7865, 5749), (7865, 7815), (7865, 9019)]"
7866,"[(7866, 126), (7866, 639), (7866, 2326), (7866, 4396), (7866, 7054), (7866, 8863)]"
7867,"[(7867, 9977)]"
7868,"[(7868, 2795), (7868, 7047), (7868, 7715), (7868, 7918)]"
7869,"[(7869, 841), (7869, 1260), (7869, 6062), (7869, 7559), (7869, 7791), (7869, 7997), (7869, 8657)]"
7870,"[(7870, 2871), (7870, 5626), (7870, 6125), (7870, 8583)]"
7871,"[(7871, 4777), (7871, 7047), (7871, 8219), (7871, 8222), (7871, 8593)]"
7872,"[(7872, 5338), (7872, 8749)]"
7873,"[(7873, 379), (7873, 2797), (7873, 5590), (7873, 7218), (7873, 9657), (7873, 9816)]"
7874,"[(7874, 2730), (7874, 4230), (7874, 4371), (7874, 8758), (7874, 9229), (7874, 9609)]"
7875,"[(7875, 468), (7875, 4005), (7875, 5013), (7875, 9136), (7875, 9229)]"
7876,"[(7876, 50), (7876, 1880), (7876, 4017), (7876, 5628), (7876, 6513), (7876, 6656), (7876, 7439), (7876, 8100)]"
7877,"[(7877, 3763), (7877, 5233), (7877, 8407), (7877, 8616)]"
7878,"[(7878, 2556), (7878, 3439), (7878, 3756), (7878, 9193), (7878, 9406)]"
7879,"[(7879, 422), (7879, 4654), (7879, 7755), (7879, 8821), (7879, 9077)]"
7880,"[(7880, 2739), (7880, 3254), (7880, 4366), (7880, 4962), (7880, 6055), (7880, 6249), (7880, 8347)]"
7881,"[(7881, 392), (7881, 1661), (7881, 2654), (7881, 2819), (7881, 6167), (7881, 6572), (7881, 7366), (7881, 7990)]"
7882,"[(7882, 189), (7882, 3204), (7882, 4914), (7882, 5838), (7882, 6120), (7882, 6803), (7882, 6877), (7882, 8841)]"
7883,"[(7883, 1289), (7883, 1537), (7883, 1616), (7883, 5034), (7883, 5191), (7883, 6562), (7883, 9892)]"
7884,"[(7884, 271), (7884, 1019), (7884, 1596), (7884, 3273), (7884, 3971), (7884, 5958), (7884, 7526)]"
7885,"[(7885, 683), (7885, 2166), (7885, 2285), (7885, 6556), (7885, 9536)]"
7886,"[(7886, 2434), (7886, 5230), (7886, 6015), (7886, 6169)]"
7887,"[(7887, 4713), (7887, 5880), (7887, 6017), (7887, 6131), (7887, 9576)]"
7888,"[(7888, 1637), (7888, 3828), (7888, 6058), (7888, 8464)]"
7889,"[(7889, 1508), (7889, 6334), (7889, 6864), (7889, 9975)]"
7890,"[(7890, 893), (7890, 7024), (7890, 7486), (7890, 7845)]"
7891,"[(7891, 1511), (7891, 1705), (7891, 3597), (7891, 3778), (7891, 3884), (7891, 6189), (7891, 6390), (7891, 7473), (7891, 7705), (7891, 8403), (7891, 9771)]"
7892,"[(7892, 1116), (7892, 1483), (7892, 3559), (7892, 7062)]"
7893,"[(7893, 2365), (7893, 3299), (7893, 5004), (7893, 6969)]"
7894,"[(7894, 1359), (7894, 3966), (7894, 6320), (7894, 7522), (7894, 7593)]"
7895,"[(7895, 709), (7895, 1589), (7895, 2397), (7895, 3143), (7895, 6534), (7895, 9809)]"
7896,"[(7896, 83), (7896, 4759)]"
7897,"[(7897, 4677), (7897, 6253)]"
7898,"[(7898, 4984)]"
7899,"[(7899, 205), (7899, 1026), (7899, 5294), (7899, 9437)]"
7900,"[(7900, 819), (7900, 1258), (7900, 3295), (7900, 3917), (7900, 4717), (7900, 5467), (7900, 5948), (7900, 9587)]"
7901,"[(7901, 218), (7901, 270), (7901, 9117)]"
7902,"[(7902, 4), (7902, 172), (7902, 1980), (7902, 2313), (7902, 3968), (7902, 8540)]"
7903,"[(7903, 1479), (7903, 3283), (7903, 4421), (7903, 4962), (7903, 7403), (7903, 7817), (7903, 8401), (7903, 8653)]"
7904,"[(7904, 6542), (7904, 8160), (7904, 8385), (7904, 8540)]"
7905,"[(7905, 2172), (7905, 2697), (7905, 4257), (7905, 4882), (7905, 5570), (7905, 6584)]"
7906,"[(7906, 1086), (7906, 1165), (7906, 3426), (7906, 4167)]"
7907,"[(7907, 388), (7907, 795), (7907, 1393), (7907, 1632), (7907, 2337), (7907, 5493), (7907, 5762), (7907, 5771), (7907, 5970), (7907, 6550), (7907, 6998), (7907, 7746), (7907, 8598), (7907, 8619), (7907, 9201)]"
7908,"[(7908, 562), (7908, 5458), (7908, 6539), (7908, 7038), (7908, 7518), (7908, 9800)]"
7909,"[(7909, 2673), (7909, 3682), (7909, 6658), (7909, 8752)]"
7910,"[(7910, 160), (7910, 1170), (7910, 2177), (7910, 4250), (7910, 7993), (7910, 8614), (7910, 9293)]"
7911,"[(7911, 3209), (7911, 5391), (7911, 5788), (7911, 6022), (7911, 9789)]"
7912,"[(7912, 4249), (7912, 4339), (7912, 5139), (7912, 7073), (7912, 8048), (7912, 9951)]"
